image_id,filename,width,height,category_id,category,bbox_x_min,bbox_y_min,bbox_width,bbox_height
311,batch_12/000010.jpg,2988,5312,39,Other plastic wrapper,1734.0,497.0,163.0,230.0
311,batch_12/000010.jpg,2988,5312,39,Other plastic wrapper,2799.0,542.0,181.0,316.0
312,batch_12/000011.jpg,2988,5312,32,Wrapping paper,21.0,1012.0,2403.0,2236.0
313,batch_12/000012.jpg,2988,5312,5,Clear plastic bottle,682.0,1178.0,1278.0,2083.0
314,batch_12/000013.jpg,5312,2988,5,Clear plastic bottle,334.0,739.0,1741.0,1576.0
314,batch_12/000013.jpg,5312,2988,7,Plastic bottle cap,1817.0,739.0,260.0,268.0
315,batch_12/000014.jpg,2988,5312,7,Plastic bottle cap,971.0,1668.0,1128.0,1071.0
316,batch_12/000015.jpg,4160,2340,59,Cigarette,1261.0,1011.0,333.0,178.0
316,batch_12/000015.jpg,4160,2340,7,Plastic bottle cap,1804.0,1225.0,231.0,217.0
316,batch_12/000015.jpg,4160,2340,52,Scrap metal,2133.0,646.0,260.0,132.0
317,batch_12/000016.jpg,4160,2340,45,Disposable food container,1558.0,855.0,1126.0,808.0
318,batch_12/000017.jpg,2988,5312,20,Paper cup,1236.0,1377.0,263.0,234.0
318,batch_12/000017.jpg,2988,5312,42,Crisp packet,876.0,2061.0,651.0,814.0
318,batch_12/000017.jpg,2988,5312,21,Disposable plastic cup,1785.0,3287.0,320.0,395.0
319,batch_12/000018.jpg,2988,5312,12,Drink can,1146.0,2174.0,725.0,519.0
320,batch_12/000019.jpg,2988,5312,36,Plastic film,2811.0,317.0,175.0,422.0
320,batch_12/000019.jpg,2988,5312,22,Foam cup,1604.0,2787.0,328.0,331.0
320,batch_12/000019.jpg,2988,5312,49,Plastic utensils,1500.0,2929.0,267.0,282.0
320,batch_12/000019.jpg,2988,5312,49,Plastic utensils,1623.0,2351.0,461.0,92.0
320,batch_12/000019.jpg,2988,5312,49,Plastic utensils,1126.0,1984.0,486.0,341.0
320,batch_12/000019.jpg,2988,5312,5,Clear plastic bottle,1020.0,2237.0,592.0,542.0
320,batch_12/000019.jpg,2988,5312,7,Plastic bottle cap,1018.0,2237.0,90.0,104.0
320,batch_12/000019.jpg,2988,5312,45,Disposable food container,1396.0,2178.0,546.0,472.0
321,batch_12/000020.jpg,2988,5312,59,Cigarette,1142.0,1985.0,122.0,40.0
321,batch_12/000020.jpg,2988,5312,20,Paper cup,1552.0,2516.0,419.0,395.0
321,batch_12/000020.jpg,2988,5312,59,Cigarette,1.0,1285.0,121.0,48.0
322,batch_12/000021.jpg,2988,5312,5,Clear plastic bottle,1408.0,2531.0,503.0,602.0
322,batch_12/000021.jpg,2988,5312,29,Other plastic,823.0,3378.0,219.0,225.0
323,batch_12/000022.jpg,2988,5312,21,Disposable plastic cup,1045.1904,1893.381,783.0,849.9999
324,batch_12/000023.jpg,2988,5312,12,Drink can,1182.0,2193.0,594.0,940.0
324,batch_12/000023.jpg,2988,5312,58,Unlabeled litter,1006.0,8.0,500.0,308.0
324,batch_12/000023.jpg,2988,5312,29,Other plastic,1985.0,3697.0,75.0,117.0
325,batch_12/000024.jpg,2988,5312,5,Clear plastic bottle,1208.0,3150.0,519.0,228.0
325,batch_12/000024.jpg,2988,5312,59,Cigarette,1483.0,2663.0,71.0,30.0
325,batch_12/000024.jpg,2988,5312,59,Cigarette,1670.0,2931.0,72.0,34.0
325,batch_12/000024.jpg,2988,5312,59,Cigarette,2451.0,2144.0,66.0,28.0
325,batch_12/000024.jpg,2988,5312,59,Cigarette,1894.0,2215.0,33.0,48.0
325,batch_12/000024.jpg,2988,5312,59,Cigarette,720.0,3381.0,93.0,27.0
325,batch_12/000024.jpg,2988,5312,59,Cigarette,1481.0,4290.0,63.0,61.0
325,batch_12/000024.jpg,2988,5312,59,Cigarette,2827.0,1926.0,35.0,38.0
325,batch_12/000024.jpg,2988,5312,59,Cigarette,2847.0,1058.0,34.0,21.0
325,batch_12/000024.jpg,2988,5312,59,Cigarette,2805.0,1253.0,47.0,20.0
325,batch_12/000024.jpg,2988,5312,59,Cigarette,2328.0,1276.0,40.0,20.0
325,batch_12/000024.jpg,2988,5312,59,Cigarette,2366.0,1328.0,34.0,22.0
325,batch_12/000024.jpg,2988,5312,59,Cigarette,1215.0,1629.0,52.0,14.0
325,batch_12/000024.jpg,2988,5312,59,Cigarette,1300.0,1546.0,51.0,25.0
325,batch_12/000024.jpg,2988,5312,59,Cigarette,1864.0,1523.0,51.0,28.0
325,batch_12/000024.jpg,2988,5312,59,Cigarette,1760.0,1456.0,32.0,40.0
325,batch_12/000024.jpg,2988,5312,59,Cigarette,1439.0,1509.0,17.0,33.0
325,batch_12/000024.jpg,2988,5312,59,Cigarette,729.0,1777.0,46.0,26.0
325,batch_12/000024.jpg,2988,5312,59,Cigarette,143.0,2359.0,42.0,41.0
325,batch_12/000024.jpg,2988,5312,59,Cigarette,342.0,2483.0,33.0,32.0
325,batch_12/000024.jpg,2988,5312,59,Cigarette,1084.0,3396.0,55.0,43.0
325,batch_12/000024.jpg,2988,5312,59,Cigarette,1474.0,3787.0,59.0,63.0
325,batch_12/000024.jpg,2988,5312,58,Unlabeled litter,2158.0,1906.0,34.0,27.0
325,batch_12/000024.jpg,2988,5312,59,Cigarette,662.0,2820.0,40.0,41.0
325,batch_12/000024.jpg,2988,5312,59,Cigarette,118.0,2243.0,17.0,38.0
326,batch_12/000025.jpg,2988,5312,59,Cigarette,990.0,862.0,497.0,341.0
326,batch_12/000025.jpg,2988,5312,8,Metal bottle cap,1182.0,2443.0,469.0,461.0
326,batch_12/000025.jpg,2988,5312,58,Unlabeled litter,199.0,1959.0,215.0,204.0
326,batch_12/000025.jpg,2988,5312,29,Other plastic,2865.0,1648.0,63.0,25.0
326,batch_12/000025.jpg,2988,5312,29,Other plastic,2687.0,2094.0,59.0,87.0
326,batch_12/000025.jpg,2988,5312,29,Other plastic,2698.0,2372.0,71.0,75.0
326,batch_12/000025.jpg,2988,5312,29,Other plastic,2860.0,2865.0,125.0,40.0
326,batch_12/000025.jpg,2988,5312,29,Other plastic,2910.0,3129.0,73.0,73.0
326,batch_12/000025.jpg,2988,5312,29,Other plastic,2721.0,3037.0,82.0,65.0
326,batch_12/000025.jpg,2988,5312,29,Other plastic,2638.0,3709.0,165.0,87.0
326,batch_12/000025.jpg,2988,5312,29,Other plastic,2541.0,4956.0,41.0,54.0
326,batch_12/000025.jpg,2988,5312,29,Other plastic,1587.0,4683.0,116.0,121.0
326,batch_12/000025.jpg,2988,5312,29,Other plastic,1405.0,4091.0,12.0,51.0
326,batch_12/000025.jpg,2988,5312,29,Other plastic,1494.0,4503.0,29.0,47.0
326,batch_12/000025.jpg,2988,5312,29,Other plastic,927.0,4686.0,77.0,78.0
326,batch_12/000025.jpg,2988,5312,29,Other plastic,1007.0,4706.0,37.0,84.0
326,batch_12/000025.jpg,2988,5312,29,Other plastic,140.0,1180.0,68.0,93.0
326,batch_12/000025.jpg,2988,5312,29,Other plastic,103.0,1242.0,62.0,113.0
326,batch_12/000025.jpg,2988,5312,29,Other plastic,2166.0,2560.0,115.0,156.0
326,batch_12/000025.jpg,2988,5312,29,Other plastic,2251.0,3197.0,59.0,125.0
326,batch_12/000025.jpg,2988,5312,29,Other plastic,2359.0,3077.0,81.0,111.0
326,batch_12/000025.jpg,2988,5312,29,Other plastic,1828.0,3101.0,79.0,125.0
326,batch_12/000025.jpg,2988,5312,29,Other plastic,1868.0,3305.0,69.0,69.0
326,batch_12/000025.jpg,2988,5312,29,Other plastic,1122.0,2956.0,43.0,89.0
326,batch_12/000025.jpg,2988,5312,29,Other plastic,1183.0,2363.0,112.0,95.0
326,batch_12/000025.jpg,2988,5312,29,Other plastic,1571.0,850.0,116.0,56.0
326,batch_12/000025.jpg,2988,5312,29,Other plastic,330.0,2330.0,47.0,30.0
327,batch_12/000026.jpg,2988,5312,59,Cigarette,999.0,636.0,80.0,69.0
327,batch_12/000026.jpg,2988,5312,59,Cigarette,952.0,851.0,54.0,61.0
327,batch_12/000026.jpg,2988,5312,59,Cigarette,1158.0,1206.0,38.0,78.0
327,batch_12/000026.jpg,2988,5312,59,Cigarette,1166.0,1380.0,73.0,80.0
327,batch_12/000026.jpg,2988,5312,59,Cigarette,1497.0,1700.0,86.0,93.0
327,batch_12/000026.jpg,2988,5312,20,Paper cup,1365.0,1944.0,300.0,276.0
327,batch_12/000026.jpg,2988,5312,20,Paper cup,1592.0,1933.0,99.0,242.0
327,batch_12/000026.jpg,2988,5312,59,Cigarette,1402.0,2290.0,33.0,107.0
327,batch_12/000026.jpg,2988,5312,59,Cigarette,1749.0,3101.0,135.0,56.0
327,batch_12/000026.jpg,2988,5312,59,Cigarette,1516.0,3359.0,210.0,119.0
327,batch_12/000026.jpg,2988,5312,59,Cigarette,2547.0,3723.0,121.0,160.0
327,batch_12/000026.jpg,2988,5312,59,Cigarette,775.0,2284.0,66.0,88.0
327,batch_12/000026.jpg,2988,5312,59,Cigarette,688.0,2034.0,88.0,62.0
327,batch_12/000026.jpg,2988,5312,58,Unlabeled litter,1309.0,2904.0,126.0,70.0
327,batch_12/000026.jpg,2988,5312,58,Unlabeled litter,1402.0,2566.0,131.0,71.0
327,batch_12/000026.jpg,2988,5312,20,Paper cup,1534.0,3415.0,415.0,426.0
327,batch_12/000026.jpg,2988,5312,59,Cigarette,1971.0,3875.0,279.0,147.0
327,batch_12/000026.jpg,2988,5312,32,Wrapping paper,2756.0,4718.0,212.0,101.0
327,batch_12/000026.jpg,2988,5312,58,Unlabeled litter,1808.0,3329.0,78.0,135.0
327,batch_12/000026.jpg,2988,5312,59,Cigarette,1980.0,5141.0,190.0,170.0
327,batch_12/000026.jpg,2988,5312,58,Unlabeled litter,1996.0,4788.0,106.0,129.0
327,batch_12/000026.jpg,2988,5312,58,Unlabeled litter,1569.0,3151.0,105.0,80.0
327,batch_12/000026.jpg,2988,5312,58,Unlabeled litter,813.0,563.0,72.0,19.0
327,batch_12/000026.jpg,2988,5312,58,Unlabeled litter,1834.0,5208.0,155.0,99.0
328,batch_12/000027.jpg,2988,5312,20,Paper cup,1359.0,3327.0,269.0,281.0
328,batch_12/000027.jpg,2988,5312,59,Cigarette,165.0,39.0,61.0,47.0
328,batch_12/000027.jpg,2988,5312,29,Other plastic,753.0,3186.0,67.0,66.0
329,batch_12/000028.jpg,2988,5312,58,Unlabeled litter,1.0,3101.0,579.0,457.0
329,batch_12/000028.jpg,2988,5312,2,Aluminium blister pack,1074.0,2286.0,418.0,434.0
329,batch_12/000028.jpg,2988,5312,39,Other plastic wrapper,1942.0,2824.0,533.0,575.0
329,batch_12/000028.jpg,2988,5312,39,Other plastic wrapper,1980.0,2901.0,97.0,64.0
329,batch_12/000028.jpg,2988,5312,55,Plastic straw,2579.0,4651.0,409.0,227.0
329,batch_12/000028.jpg,2988,5312,58,Unlabeled litter,1911.0,411.0,68.0,101.0
329,batch_12/000028.jpg,2988,5312,31,Tissues,440.0,1792.0,217.0,233.0
329,batch_12/000028.jpg,2988,5312,58,Unlabeled litter,1367.0,1130.0,94.0,106.0
329,batch_12/000028.jpg,2988,5312,58,Unlabeled litter,1093.0,1338.0,54.0,53.0
329,batch_12/000028.jpg,2988,5312,55,Plastic straw,2834.0,2511.0,153.0,993.0
330,batch_12/000029.jpg,2988,5312,55,Plastic straw,724.0,840.0,277.0,494.0
330,batch_12/000029.jpg,2988,5312,5,Clear plastic bottle,521.0,2818.0,729.0,304.0
330,batch_12/000029.jpg,2988,5312,7,Plastic bottle cap,1208.0,2847.0,40.0,115.0
330,batch_12/000029.jpg,2988,5312,33,Normal paper,2301.0,1771.0,144.0,165.0
330,batch_12/000029.jpg,2988,5312,33,Normal paper,1910.0,1933.0,481.0,243.0
330,batch_12/000029.jpg,2988,5312,33,Normal paper,1606.0,1945.0,170.0,208.0
330,batch_12/000029.jpg,2988,5312,33,Normal paper,2826.0,2733.0,161.0,151.0
330,batch_12/000029.jpg,2988,5312,58,Unlabeled litter,2635.0,4884.0,298.0,277.0
331,batch_12/000030.jpg,2988,5312,58,Unlabeled litter,1808.0,1807.0,186.0,121.0
331,batch_12/000030.jpg,2988,5312,39,Other plastic wrapper,1195.0,2700.0,468.0,314.0
331,batch_12/000030.jpg,2988,5312,39,Other plastic wrapper,1195.0,2467.0,199.0,164.0
331,batch_12/000030.jpg,2988,5312,39,Other plastic wrapper,2149.0,4364.0,67.0,144.0
331,batch_12/000030.jpg,2988,5312,39,Other plastic wrapper,932.0,2479.0,82.0,56.0
332,batch_12/000031.jpg,2988,5312,39,Other plastic wrapper,1580.0,773.0,317.0,258.0
332,batch_12/000031.jpg,2988,5312,39,Other plastic wrapper,1346.0,2359.0,314.0,315.0
332,batch_12/000031.jpg,2988,5312,38,Garbage bag,1241.0,3141.0,1050.0,1084.0
332,batch_12/000031.jpg,2988,5312,59,Cigarette,2164.0,4003.0,64.0,115.0
332,batch_12/000031.jpg,2988,5312,34,Paper bag,1736.0,3212.0,546.0,618.0
332,batch_12/000031.jpg,2988,5312,39,Other plastic wrapper,877.0,4276.0,206.0,102.0
332,batch_12/000031.jpg,2988,5312,59,Cigarette,444.0,362.0,32.0,52.0
332,batch_12/000031.jpg,2988,5312,39,Other plastic wrapper,799.0,434.0,74.0,50.0
332,batch_12/000031.jpg,2988,5312,58,Unlabeled litter,2201.0,1355.0,57.0,87.0
332,batch_12/000031.jpg,2988,5312,39,Other plastic wrapper,2182.0,2221.0,38.0,56.0
333,batch_12/000032.jpg,2988,5312,59,Cigarette,1107.0,4875.0,165.0,153.0
333,batch_12/000032.jpg,2988,5312,39,Other plastic wrapper,1335.0,2283.0,227.0,432.0
334,batch_12/000033.jpg,2988,5312,39,Other plastic wrapper,2476.0,612.0,271.0,317.0
334,batch_12/000033.jpg,2988,5312,16,Drink carton,1164.0,3272.5,416.0,615.0
334,batch_12/000033.jpg,2988,5312,55,Plastic straw,1336.0,3049.0,126.0,291.0
334,batch_12/000033.jpg,2988,5312,36,Plastic film,1760.0,3871.5,526.0,398.0
334,batch_12/000033.jpg,2988,5312,4,Other plastic bottle,1167.0,1895.0,252.0,283.0
334,batch_12/000033.jpg,2988,5312,7,Plastic bottle cap,1249.0,1897.5,173.0,155.0
334,batch_12/000033.jpg,2988,5312,29,Other plastic,1551.0,2052.0,226.0,247.0
335,batch_12/000034.jpg,2988,5312,39,Other plastic wrapper,1449.0,2436.0,211.0,332.0
335,batch_12/000034.jpg,2988,5312,29,Other plastic,1041.0,1894.0,101.0,93.0
335,batch_12/000034.jpg,2988,5312,12,Drink can,1450.0,1132.0,192.0,206.0
335,batch_12/000034.jpg,2988,5312,5,Clear plastic bottle,909.0,732.0,567.0,519.0
335,batch_12/000034.jpg,2988,5312,7,Plastic bottle cap,1402.0,1138.0,74.0,116.0
335,batch_12/000034.jpg,2988,5312,39,Other plastic wrapper,1375.0,678.0,620.0,560.0
335,batch_12/000034.jpg,2988,5312,39,Other plastic wrapper,2243.0,121.0,740.0,515.0
336,batch_12/000035.jpg,2988,5312,14,Other carton,1944.0,3468.0,443.0,372.0
336,batch_12/000035.jpg,2988,5312,20,Paper cup,987.0,2341.0,382.0,406.0
336,batch_12/000035.jpg,2988,5312,36,Plastic film,1222.0,2028.0,260.0,70.0
336,batch_12/000035.jpg,2988,5312,0,Aluminium foil,2334.0,3619.0,97.0,137.0
337,batch_12/000036.jpg,2448,3264,2,Aluminium blister pack,923.0,1302.0,428.0,632.0
338,batch_12/000037.jpg,3024,4032,58,Unlabeled litter,1096.0,1282.0,473.0,894.0
338,batch_12/000037.jpg,3024,4032,58,Unlabeled litter,1611.0,1311.0,366.0,840.0
338,batch_12/000037.jpg,3024,4032,58,Unlabeled litter,1132.0,2275.0,321.0,1035.0
338,batch_12/000037.jpg,3024,4032,58,Unlabeled litter,1614.0,2409.0,314.0,774.0
338,batch_12/000037.jpg,3024,4032,58,Unlabeled litter,1942.0,2336.0,590.0,1079.0
339,batch_12/000038.jpg,3096,4128,36,Plastic film,482.3332999999998,2051.2856,296.0,128.0
339,batch_12/000038.jpg,3096,4128,36,Plastic film,1234.1428,2224.3333,327.0,241.0
339,batch_12/000038.jpg,3096,4128,36,Plastic film,696.1428000000001,1824.9048,194.0,123.0
339,batch_12/000038.jpg,3096,4128,5,Clear plastic bottle,2288.9048000000003,3128.5713,379.99994999999996,156.0
339,batch_12/000038.jpg,3096,4128,58,Unlabeled litter,1616.5238,2275.524,62.0,29.0
339,batch_12/000038.jpg,3096,4128,58,Unlabeled litter,109.95240000000013,2187.1904,68.0,45.0
340,batch_12/000039.jpg,2988,5312,33,Normal paper,669.0,18.0,619.0,457.0
340,batch_12/000039.jpg,2988,5312,39,Other plastic wrapper,2027.0,575.0,343.0,250.0
340,batch_12/000039.jpg,2988,5312,40,Single-use carrier bag,1.0,422.0,2987.0,3680.0
341,batch_12/000040.jpg,2988,5312,36,Plastic film,518.0,1211.0,1562.0,1437.0
342,batch_12/000041.jpg,2988,5312,7,Plastic bottle cap,1361.0,1377.0,525.0,602.0
342,batch_12/000041.jpg,2988,5312,58,Unlabeled litter,2378.0,4791.0,85.0,423.0
343,batch_12/000042.jpg,2988,5312,7,Plastic bottle cap,1172.0,2272.0,413.0,435.0
344,batch_12/000043.jpg,4160,3120,12,Drink can,746.0,2233.0,268.0,214.0
344,batch_12/000043.jpg,4160,3120,12,Drink can,1404.0,1963.0,185.0,165.0
344,batch_12/000043.jpg,4160,3120,12,Drink can,2336.0,1337.0,140.0,156.0
344,batch_12/000043.jpg,4160,3120,40,Single-use carrier bag,1646.0,1920.0,171.0,154.0
344,batch_12/000043.jpg,4160,3120,36,Plastic film,2016.0,2157.0,382.0,206.0
344,batch_12/000043.jpg,4160,3120,14,Other carton,2074.0,2548.0,57.0,113.0
344,batch_12/000043.jpg,4160,3120,5,Clear plastic bottle,2552.0,1486.0,243.0,263.0
344,batch_12/000043.jpg,4160,3120,7,Plastic bottle cap,2750.0,1715.0,46.0,36.0
345,batch_12/000044.jpg,3024,4032,12,Drink can,1275.0,2425.0,260.0,337.0
346,batch_12/000045.jpg,2976,3968,5,Clear plastic bottle,1377.0,1499.0,94.0,132.0
347,batch_12/000046.jpg,2976,3968,21,Disposable plastic cup,1742.0,1929.0,232.0,316.0
347,batch_12/000046.jpg,2976,3968,55,Plastic straw,1852.0,1821.0,66.0,374.0
347,batch_12/000046.jpg,2976,3968,55,Plastic straw,2321.0,2488.0,298.0,152.0
347,batch_12/000046.jpg,2976,3968,27,Plastic lid,2228.0,2488.0,258.0,247.0
347,batch_12/000046.jpg,2976,3968,21,Disposable plastic cup,2225.0,2488.0,261.0,282.0
347,batch_12/000046.jpg,2976,3968,59,Cigarette,2356.0,2387.0,18.0,65.0
347,batch_12/000046.jpg,2976,3968,59,Cigarette,2346.0,1440.0,66.0,32.0
347,batch_12/000046.jpg,2976,3968,27,Plastic lid,1777.0,1929.0,196.0,110.0
347,batch_12/000046.jpg,2976,3968,59,Cigarette,2213.0,474.0,47.0,28.0
348,batch_12/000047.jpg,2976,3968,17,Corrugated carton,590.0,1051.0,388.0,124.0
348,batch_12/000047.jpg,2976,3968,17,Corrugated carton,943.0,923.0,180.0,959.0
348,batch_12/000047.jpg,2976,3968,5,Clear plastic bottle,1504.0,1678.0,141.0,115.0
348,batch_12/000047.jpg,2976,3968,7,Plastic bottle cap,1505.0,1764.0,23.0,25.0
348,batch_12/000047.jpg,2976,3968,7,Plastic bottle cap,1403.0,1156.0,28.0,21.0
348,batch_12/000047.jpg,2976,3968,7,Plastic bottle cap,1469.0,959.0,27.0,14.0
348,batch_12/000047.jpg,2976,3968,5,Clear plastic bottle,1450.0,964.0,62.0,186.0
348,batch_12/000047.jpg,2976,3968,21,Disposable plastic cup,1532.0,1051.0,79.0,109.0
348,batch_12/000047.jpg,2976,3968,39,Other plastic wrapper,1521.0,998.0,125.0,59.0
348,batch_12/000047.jpg,2976,3968,36,Plastic film,1032.0,305.0,83.0,232.0
348,batch_12/000047.jpg,2976,3968,59,Cigarette,1905.0,2662.0,57.0,29.0
349,batch_12/000048.jpg,2976,3968,29,Other plastic,1286.0,1761.0,534.0,280.0
349,batch_12/000048.jpg,2976,3968,51,Rope & strings,2039.0,2323.0,124.0,162.0
350,batch_12/000049.jpg,2976,3968,21,Disposable plastic cup,1272.0,1706.0,396.0,517.0
350,batch_12/000049.jpg,2976,3968,58,Unlabeled litter,1489.0,2992.0,118.0,100.0
351,batch_12/000050.jpg,2976,3968,59,Cigarette,1050.0,35.0,60.0,48.0
351,batch_12/000050.jpg,2976,3968,59,Cigarette,1208.0,107.0,19.0,45.0
351,batch_12/000050.jpg,2976,3968,59,Cigarette,1302.0,330.0,74.0,73.0
351,batch_12/000050.jpg,2976,3968,59,Cigarette,1872.0,139.0,32.0,68.0
351,batch_12/000050.jpg,2976,3968,59,Cigarette,1492.0,442.0,81.0,31.0
351,batch_12/000050.jpg,2976,3968,59,Cigarette,2769.0,497.0,104.0,67.0
351,batch_12/000050.jpg,2976,3968,59,Cigarette,2231.0,601.0,26.0,34.0
351,batch_12/000050.jpg,2976,3968,59,Cigarette,943.0,2528.0,88.0,71.0
351,batch_12/000050.jpg,2976,3968,51,Rope & strings,364.0,1951.0,1101.0,487.0
351,batch_12/000050.jpg,2976,3968,7,Plastic bottle cap,1145.0,2484.0,78.0,82.0
351,batch_12/000050.jpg,2976,3968,29,Other plastic,1551.0,2099.0,37.0,48.0
351,batch_12/000050.jpg,2976,3968,29,Other plastic,1670.0,2471.0,62.0,65.0
351,batch_12/000050.jpg,2976,3968,58,Unlabeled litter,479.0,2405.0,53.0,20.0
351,batch_12/000050.jpg,2976,3968,58,Unlabeled litter,787.0,2296.0,54.0,102.0
351,batch_12/000050.jpg,2976,3968,58,Unlabeled litter,847.0,1498.0,62.0,57.0
351,batch_12/000050.jpg,2976,3968,59,Cigarette,751.0,852.0,83.0,63.0
352,batch_12/000051.jpg,3968,2976,29,Other plastic,2911.0,672.0,77.0,72.0
352,batch_12/000051.jpg,3968,2976,59,Cigarette,342.0,364.0,88.0,151.0
352,batch_12/000051.jpg,3968,2976,59,Cigarette,100.0,1295.0,36.0,406.0
352,batch_12/000051.jpg,3968,2976,59,Cigarette,861.0,2617.0,114.0,149.0
352,batch_12/000051.jpg,3968,2976,29,Other plastic,2880.0,2693.0,89.0,185.0
352,batch_12/000051.jpg,3968,2976,29,Other plastic,2483.0,2049.0,24.0,35.0
352,batch_12/000051.jpg,3968,2976,29,Other plastic,1829.0,2104.0,24.0,35.0
352,batch_12/000051.jpg,3968,2976,29,Other plastic,1659.0,1839.0,83.0,88.0
352,batch_12/000051.jpg,3968,2976,29,Other plastic,1360.0,1882.0,26.0,28.0
352,batch_12/000051.jpg,3968,2976,29,Other plastic,1053.0,2756.0,34.0,39.0
352,batch_12/000051.jpg,3968,2976,29,Other plastic,486.0,2344.0,95.0,154.0
352,batch_12/000051.jpg,3968,2976,29,Other plastic,2860.0,868.0,47.0,29.0
352,batch_12/000051.jpg,3968,2976,58,Unlabeled litter,1481.0,1546.0,246.0,198.0
352,batch_12/000051.jpg,3968,2976,59,Cigarette,374.0,1577.0,63.0,138.0
352,batch_12/000051.jpg,3968,2976,59,Cigarette,646.0,2450.0,153.0,97.0
352,batch_12/000051.jpg,3968,2976,59,Cigarette,879.0,2819.0,103.0,61.0
352,batch_12/000051.jpg,3968,2976,29,Other plastic,2753.0,1702.0,31.0,29.0
353,batch_12/000052.jpg,2988,5312,21,Disposable plastic cup,1011.0,1589.0,824.0,782.0
354,batch_12/000053.jpg,2988,5312,12,Drink can,204.0,2055.0,2083.0,1707.0
355,batch_12/000054.jpg,2988,5312,21,Disposable plastic cup,978.0,1615.0,982.0,793.0
356,batch_12/000055.jpg,3120,4160,39,Other plastic wrapper,473.0,3471.0,578.0,686.0
356,batch_12/000055.jpg,3120,4160,42,Crisp packet,1038.0,1997.0,1305.0,1271.0
356,batch_12/000055.jpg,3120,4160,39,Other plastic wrapper,2282.0,2446.0,661.0,591.0
357,batch_12/000056.jpg,4160,3120,39,Other plastic wrapper,1169.0,286.0,1495.0,1920.0
358,batch_12/000057.jpg,3120,4160,42,Crisp packet,1468.0,2181.0,508.0,437.0
358,batch_12/000057.jpg,3120,4160,36,Plastic film,2254.0,1217.0,249.0,173.0
358,batch_12/000057.jpg,3120,4160,58,Unlabeled litter,2331.0,791.0,229.0,204.0
358,batch_12/000057.jpg,3120,4160,58,Unlabeled litter,2744.0,3150.0,247.0,211.0
358,batch_12/000057.jpg,3120,4160,6,Glass bottle,1277.0,311.0,473.0,185.0
358,batch_12/000057.jpg,3120,4160,58,Unlabeled litter,353.0,951.0,85.0,49.0
358,batch_12/000057.jpg,3120,4160,36,Plastic film,848.0,3785.0,257.0,183.0
358,batch_12/000057.jpg,3120,4160,59,Cigarette,2747.0,154.0,33.0,50.0
358,batch_12/000057.jpg,3120,4160,36,Plastic film,1343.0,3815.0,89.0,121.0
359,batch_12/000058.jpg,3024,4032,40,Single-use carrier bag,305.0,1496.0,927.0,557.0
359,batch_12/000058.jpg,3024,4032,33,Normal paper,2449.0,1724.0,182.0,226.0
359,batch_12/000058.jpg,3024,4032,39,Other plastic wrapper,1991.0,3585.0,125.0,145.0
359,batch_12/000058.jpg,3024,4032,39,Other plastic wrapper,1548.0,3791.0,126.0,131.0
359,batch_12/000058.jpg,3024,4032,14,Other carton,2122.0,3489.0,97.0,102.0
359,batch_12/000058.jpg,3024,4032,14,Other carton,1019.0,3373.0,157.0,115.0
359,batch_12/000058.jpg,3024,4032,58,Unlabeled litter,994.0,3009.0,144.0,67.0
360,batch_12/000059.jpg,3024,4032,5,Clear plastic bottle,237.0,2277.0,710.0,290.0
360,batch_12/000059.jpg,3024,4032,39,Other plastic wrapper,1512.0,491.0,111.0,159.0
360,batch_12/000059.jpg,3024,4032,39,Other plastic wrapper,1772.0,634.0,104.0,115.0
360,batch_12/000059.jpg,3024,4032,7,Plastic bottle cap,2743.0,2267.0,60.0,82.0
360,batch_12/000059.jpg,3024,4032,39,Other plastic wrapper,134.0,264.0,226.0,188.0
360,batch_12/000059.jpg,3024,4032,39,Other plastic wrapper,235.0,168.0,167.0,100.0
361,batch_12/000060.jpg,4560,2160,39,Other plastic wrapper,1862.0,785.40906,484.0,418.21774000000005
362,batch_12/000061.jpg,3000,4000,39,Other plastic wrapper,2823.0,643.0,97.0,55.0
362,batch_12/000061.jpg,3000,4000,39,Other plastic wrapper,2706.0,697.0,183.0,84.0
362,batch_12/000061.jpg,3000,4000,39,Other plastic wrapper,2508.0,814.0,122.0,118.0
